pro_name,pro_code,amp_name,amp_code,tam_name,tam_code
พระนครศรีอยุธยา,14,ท่าเรือ,02,วังแดง,140206
พระนครศรีอยุธยา,14,ท่าเรือ,02,โพธิ์เอน,140207
พระนครศรีอยุธยา,14,ท่าเรือ,02,ปากท่า,140208
พระนครศรีอยุธยา,14,ท่าเรือ,02,หนองขนาก,140209
พระนครศรีอยุธยา,14,ท่าเรือ,02,ท่าเจ้าสนุก,140210
พระนครศรีอยุธยา,14,นครหลวง,03,นครหลวง,140301
พระนครศรีอยุธยา,14,นครหลวง,03,ท่าช้าง,140302
พระนครศรีอยุธยา,14,นครหลวง,03,บ่อโพง,140303
พระนครศรีอยุธยา,14,นครหลวง,03,บ้านชุ้ง,140304
พระนครศรีอยุธยา,14,นครหลวง,03,ปากจั่น,140305
พระนครศรีอยุธยา,14,นครหลวง,03,บางระกำ,140306
พระนครศรีอยุธยา,14,นครหลวง,03,บางพระครู,140307
พระนครศรีอยุธยา,14,นครหลวง,03,แม่ลา,140308
พระนครศรีอยุธยา,14,นครหลวง,03,หนองปลิง,140309
พระนครศรีอยุธยา,14,นครหลวง,03,คลองสะแก,140310
พระนครศรีอยุธยา,14,นครหลวง,03,สามไถ,140311
พระนครศรีอยุธยา,14,นครหลวง,03,พระนอน,140312
พระนครศรีอยุธยา,14,บางไทร,04,บางไทร,140401
พระนครศรีอยุธยา,14,บางไทร,04,บางพลี,140402
พระนครศรีอยุธยา,14,บางไทร,04,สนามชัย,140403
พระนครศรีอยุธยา,14,บางไทร,04,บ้านแป้ง,140404
พระนครศรีอยุธยา,14,บางไทร,04,หน้าไม้,140405
พระนครศรีอยุธยา,14,บางไทร,04,บางยี่โท,140406
พระนครศรีอยุธยา,14,บางไทร,04,แคออก,140407
พระนครศรีอยุธยา,14,บางไทร,04,แคตก,140408
พระนครศรีอยุธยา,14,บางไทร,04,ช่างเหล็ก,140409
พระนครศรีอยุธยา,14,บางไทร,04,กระแชง,140410
พระนครศรีอยุธยา,14,บางไทร,04,บ้านกลึง,140411
พระนครศรีอยุธยา,14,บางไทร,04,ช้างน้อย,140412
พระนครศรีอยุธยา,14,บางไทร,04,ห่อหมก,140413
พระนครศรีอยุธยา,14,บางไทร,04,ไผ่พระ,140414
พระนครศรีอยุธยา,14,บางไทร,04,กกแก้วบูรพา,140415
พระนครศรีอยุธยา,14,บางไทร,04,ไม้ตรา,140416
พระนครศรีอยุธยา,14,บางไทร,04,บ้านม้า,140417
พระนครศรีอยุธยา,14,บางไทร,04,บ้านเกาะ,140418
พระนครศรีอยุธยา,14,บางไทร,04,ราชคราม,140419
พระนครศรีอยุธยา,14,บางไทร,04,ช้างใหญ่,140420
พระนครศรีอยุธยา,14,บางไทร,04,โพแตง,140421
พระนครศรีอยุธยา,14,บางไทร,04,เชียงรากน้อย,140422
พระนครศรีอยุธยา,14,บางไทร,04,โคกช้าง,140423
พระนครศรีอยุธยา,14,บางบาล,05,บางบาล,140501
พระนครศรีอยุธยา,14,บางบาล,05,วัดยม,140502
พระนครศรีอยุธยา,14,บางบาล,05,ไทรน้อย,140503
พระนครศรีอยุธยา,14,บางบาล,05,สะพานไทย,140504
พระนครศรีอยุธยา,14,บางบาล,05,มหาพราหมณ์,140505
พระนครศรีอยุธยา,14,บางบาล,05,กบเจา,140506
พระนครศรีอยุธยา,14,บางบาล,05,บ้านคลัง,140507
พระนครศรีอยุธยา,14,บางบาล,05,พระขาว,140508
พระนครศรีอยุธยา,14,บางบาล,05,น้ำเต้า,140509
พระนครศรีอยุธยา,14,บางบาล,05,ทางช้าง,140510
พระนครศรีอยุธยา,14,บางบาล,05,วัดตะกู,140511
พระนครศรีอยุธยา,14,บางบาล,05,บางหลวง,140512
พระนครศรีอยุธยา,14,บางบาล,05,บางหลวงโดด,140513
พระนครศรีอยุธยา,14,บางบาล,05,บางหัก,140514
พระนครศรีอยุธยา,14,บางบาล,05,บางชะนี,140515
พระนครศรีอยุธยา,14,บางบาล,05,บ้านกุ่ม,140516
พระนครศรีอยุธยา,14,บางปะอิน,06,บ้านเลน,140601
พระนครศรีอยุธยา,14,บางปะอิน,06,เชียงรากน้อย,140602
พระนครศรีอยุธยา,14,บางปะอิน,06,บ้านโพ,140603
พระนครศรีอยุธยา,14,บางปะอิน,06,บ้านกรด,140604
พระนครศรีอยุธยา,14,บางปะอิน,06,บางกระสั้น,140605
พระนครศรีอยุธยา,14,บางปะอิน,06,คลองจิก,140606
