latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13.13268,104.7387,330.15,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,296.06,4.84,D
19.55499,103.32008,343.88,0.39,0.37,2023-03-29,0625,1,nominal,2.0NRT,307,4.01,D
13.57382,107.83672,337.91,0.53,0.42,2023-03-29,0622,1,nominal,2.0NRT,305.29,3.85,D
19.52909,103.14178,334.46,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,307.76,2.07,D
19.47128,102.7487,340.4,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.06,4.71,D
13.40484,106.5955,342.24,0.45,0.39,2023-03-29,0622,1,nominal,2.0NRT,304.64,9.17,D
19.25937,101.35982,342.91,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.78,5.12,D
13.68082,108.586,354.02,0.39,0.44,2023-03-29,0622,1,nominal,2.0NRT,305.23,11.52,D
18.91436,99.25056,340.07,0.45,0.39,2023-03-29,0625,1,nominal,2.0NRT,303.15,6.3,D
13.6904,108.6279,334.96,0.39,0.44,2023-03-29,0622,1,nominal,2.0NRT,300.5,2.31,D
18.46312,96.71736,340.9,0.41,0.45,2023-03-29,0625,1,low,2.0NRT,311,3.59,D
13.69147,108.57366,335.24,0.39,0.44,2023-03-29,0622,1,nominal,2.0NRT,302.48,4.29,D
19.29633,101.57469,367,0.39,0.36,2023-03-29,0625,1,high,2.0NRT,332.48,121.24,D
13.38513,106.1731,342.49,0.44,0.38,2023-03-29,0622,1,nominal,2.0NRT,291.86,5.2,D
19.637,103.86922,338.88,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,300.9,4.97,D
13.56526,107.37735,335.78,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,297.11,8.31,D
19.51081,102.99367,346.79,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,309.16,19.1,D
13.72063,108.45627,338.25,0.38,0.43,2023-03-29,0622,1,nominal,2.0NRT,304.44,2.16,D
13.20397,104.80533,332.26,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,295.65,3,D
19.47891,102.77733,334.53,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.06,3.83,D
19.29689,101.57832,343.2,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,314.19,121.24,D
12.45288,99.88757,346.31,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,303.78,4.49,D
18.83674,98.77674,334.48,0.47,0.4,2023-03-29,0625,1,nominal,2.0NRT,300.37,3.85,D
13.74743,108.47406,337.69,0.38,0.43,2023-03-29,0622,1,nominal,2.0NRT,304.47,1.64,D
18.46721,96.71656,335.62,0.41,0.45,2023-03-29,0625,1,low,2.0NRT,308.17,3.59,D
12.4566,99.88692,340.89,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,302.5,4.49,D
19.6404,103.86876,337.06,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,300.23,4.02,D
13.66522,107.84813,334.04,0.53,0.42,2023-03-29,0622,1,low,2.0NRT,304.29,1.99,D
19.62626,103.76911,341.63,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.01,2.75,D
13.23005,104.81981,333.98,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,294.75,3.22,D
19.55516,103.27421,332.45,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.16,3.23,D
13.23446,104.82652,337.26,0.4,0.37,2023-03-29,0622,1,nominal,2.0NRT,296.23,4.88,D
19.51358,102.98944,334.58,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,305.66,7.19,D
13.23339,104.81929,335.7,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,295.93,3.22,D
19.30019,101.57775,337.77,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.3,50.81,D
12.45405,99.8847,339.83,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,305.55,3.22,D
19.0797,100.19733,340.61,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,308.01,5.61,D
12.45777,99.88406,333.02,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,302.24,3.22,D
18.84038,98.77618,351.62,0.47,0.4,2023-03-29,0625,1,nominal,2.0NRT,300.6,11.23,D
13.74559,108.47408,340.25,0.38,0.44,2023-03-29,0622,1,nominal,2.0NRT,304.34,3.19,D
18.72837,98.13528,334.01,0.51,0.41,2023-03-29,0625,1,low,2.0NRT,304.84,45.07,D
13.66354,107.84592,336.43,0.53,0.42,2023-03-29,0622,1,nominal,2.0NRT,304.19,4.07,D
18.56279,97.21323,330.9,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,304.63,1.97,D
13.40648,105.96041,348.07,0.43,0.38,2023-03-29,0622,1,nominal,2.0NRT,302.64,12.97,D
18.56222,97.21009,330.68,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,303.79,3.17,D
13.40592,105.9565,337.71,0.43,0.38,2023-03-29,0622,1,nominal,2.0NRT,302.42,9,D
18.37742,96.21355,339.27,0.45,0.47,2023-03-29,0625,1,nominal,2.0NRT,303.33,3.15,D
13.4439,106.20192,342.38,0.44,0.38,2023-03-29,0622,1,nominal,2.0NRT,301.93,12.1,D
19.48225,102.75419,346.37,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,313.77,7.5,D
13.39315,105.79111,340.4,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,293.97,6.05,D
19.32718,101.73004,336.39,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,309.04,1.8,D
13.40005,105.79008,337.9,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,298.1,6.35,D
19.6566,103.93427,330.69,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,303.05,2.81,D
13.39675,105.76687,335.08,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,298.23,1.95,D
19.65435,103.9184,340.69,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,302.48,5.32,D
13.3962,105.76302,332.8,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,298.2,1.95,D
19.65379,103.91441,332.46,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,303.66,3.68,D
12.49171,99.94878,334.71,0.5,0.41,2023-03-29,0622,1,low,2.0NRT,298.78,1.89,D
19.47635,102.69168,340.59,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,308.37,11.52,D
12.49095,99.94431,338.76,0.5,0.41,2023-03-29,0622,1,low,2.0NRT,300.39,3.97,D
19.37953,102.04903,347.62,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,303.13,8.35,D
13.26587,104.83648,331.7,0.4,0.37,2023-03-29,0622,1,nominal,2.0NRT,293.2,4.08,D
19.24844,101.20385,340.25,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,313.73,21.05,D
13.27028,104.84322,335.82,0.4,0.37,2023-03-29,0622,1,nominal,2.0NRT,296.39,7.15,D
18.40664,96.32264,347.75,0.44,0.46,2023-03-29,0625,1,nominal,2.0NRT,318.77,133.19,D
13.26512,104.78476,346.41,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,296.36,5.77,D
13.27393,104.79821,342.41,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,295.44,4.91,D
18.40588,96.31857,367,0.44,0.46,2023-03-29,0625,1,low,2.0NRT,350.06,133.19,D
19.6611,103.94155,333.28,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,300.22,2.25,D
13.58781,106.92175,345.3,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,302.61,8,D
19.52081,102.96938,332.67,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,304.6,2.11,D
19.47964,102.6911,346.93,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,312.45,11.52,D
13.53738,106.56026,346.91,0.45,0.39,2023-03-29,0622,1,nominal,2.0NRT,297.93,11.62,D
19.38338,102.05209,330.06,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,298.68,4.23,D
13.59145,106.92122,340.59,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,303.72,6.56,D
19.32985,101.70354,343.65,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.42,3.61,D
13.28677,104.79255,347.27,0.39,0.37,2023-03-29,0622,1,nominal,2.0NRT,300.01,12.75,D
18.41084,96.32188,343.68,0.44,0.46,2023-03-29,0625,1,nominal,2.0NRT,306.51,133.19,D
13.27971,104.67536,335.68,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,294.34,1.36,D
18.41008,96.31779,337.32,0.44,0.46,2023-03-29,0625,1,nominal,2.0NRT,305.79,133.19,D
18.35789,96.03978,332.55,0.46,0.47,2023-03-29,0625,1,nominal,2.0NRT,305.91,3.26,D
13.2202,104.27517,344.47,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,298.2,10.38,D
19.66173,103.92152,331.56,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,301.34,2.33,D
12.51413,99.80859,339.05,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,303.79,3.46,D
19.65185,103.85191,341.51,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.22,10.2,D
13.23094,104.32439,333.27,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,296.32,7.06,D
19.5528,103.16441,332.41,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.25,2.81,D
12.51787,99.80799,336.47,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,302.37,3.42,D
19.53225,103.02411,337.28,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.34,3.88,D
13.23426,104.32387,336.95,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,300.06,7.06,D
19.52412,102.96884,330.8,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,304.01,2.61,D
13.82855,108.45581,338.86,0.38,0.43,2023-03-29,0622,1,nominal,2.0NRT,301.85,2.84,D
19.51978,102.93937,336.93,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.18,5.45,D
13.45243,105.76245,342.09,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,294.16,8.5,D
19.49485,102.77074,336.52,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.21,4.07,D
18.65618,97.64096,334.1,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,304.11,3.78,D
13.62725,106.93822,349.09,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,301.57,18.89,D
13.82084,108.30933,340.08,0.56,0.43,2023-03-29,0622,1,nominal,2.0NRT,301.49,4.09,D
18.56417,97.13063,330.08,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,303.28,1.73,D
13.47465,105.81864,340.36,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,293.14,6.25,D
18.20549,95.21722,336.92,0.52,0.5,2023-03-29,0625,1,low,2.0NRT,309.77,6.38,D
13.6326,106.8972,347.53,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,301.27,9.65,D
19.66456,103.91702,333.26,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,302.2,2.33,D
13.28142,104.48062,332.85,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,294.61,2.62,D
19.59242,103.41353,343.42,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,304.47,21.19,D
19.55558,103.16019,335.61,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.94,2.81,D
13.28634,104.49082,341.53,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,298.67,26.8,D
18.58804,97.23966,354.57,0.38,0.43,2023-03-29,0625,1,nominal,2.0NRT,310.43,9.69,D
13.34972,104.89433,335.67,0.4,0.37,2023-03-29,0622,1,nominal,2.0NRT,298.78,3.46,D
19.61549,103.54955,336.48,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,306.1,2.54,D
13.45377,105.5545,335.09,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,300.63,30.09,D
19.59632,103.41681,334.47,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.32,5.85,D
19.59577,103.41302,346.89,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,301.55,5.85,D
19.5405,103.03407,333.41,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,306.55,3.58,D
19.51393,102.85384,337.59,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,309.71,5.45,D
18.59196,97.23874,340.47,0.38,0.43,2023-03-29,0625,1,nominal,2.0NRT,305.62,4.23,D
19.30627,101.46442,340.15,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,313.96,4.7,D
18.71381,97.89865,335.66,0.53,0.42,2023-03-29,0625,1,nominal,2.0NRT,302.11,4.16,D
13.45324,105.55073,335.74,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,296.9,30.09,D
18.67487,97.67886,347.25,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,306.29,13,D
13.65932,106.89877,340.31,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,303.2,8.22,D
13.64598,106.72132,345.66,0.46,0.39,2023-03-29,0622,1,nominal,2.0NRT,301.3,14.21,D
18.85238,98.67232,334.61,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,300.36,4.41,D
13.13997,103.2513,338.02,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,301.3,3.84,D
19.5857,103.27322,332.91,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,304.47,1.95,D
13.88795,108.49028,330.97,0.39,0.44,2023-03-29,0622,1,nominal,2.0NRT,300.02,1.51,D
19.57538,103.20252,334.79,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.12,1.59,D
19.51738,102.78579,339.76,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.61,6.23,D
13.68592,106.93022,346.53,0.47,0.4,2023-03-29,0622,1,nominal,2.0NRT,303,12.88,D
19.36749,101.79406,336.73,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,308.16,4.1,D
13.30138,104.25105,353,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,300.81,17.65,D
13.30085,104.24751,330.5,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,296.55,2.11,D
18.72428,97.89129,330.31,0.53,0.42,2023-03-29,0625,1,low,2.0NRT,305.01,3.35,D
13.30469,104.25053,350.87,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,300.67,17.65,D
19.59073,103.26096,332.5,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.25,2.66,D
13.59116,106.12355,334.89,0.44,0.38,2023-03-29,0622,1,nominal,2.0NRT,279.09,3.49,D
19.57065,103.12369,336.79,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.04,8.8,D
13.5906,106.11956,333.62,0.43,0.38,2023-03-29,0622,1,nominal,2.0NRT,277.25,3.49,D
19.36294,101.74265,336.95,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.83,3.57,D
12.63688,99.91587,346.18,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.39,7.62,D
13.68567,106.66364,346.53,0.46,0.39,2023-03-29,0622,1,nominal,2.0NRT,294.53,12.76,D
18.86475,98.67887,331.78,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,301.7,4.39,D
13.7953,107.36705,338.48,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.39,33.88,D
18.68145,97.62627,342.9,0.55,0.42,2023-03-29,0625,1,nominal,2.0NRT,304.17,5.61,D
13.79466,107.36244,344.58,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,298.74,33.88,D
18.34539,95.78314,342.7,0.48,0.48,2023-03-29,0625,1,nominal,2.0NRT,314.33,7.39,D
13.82284,107.53795,339.45,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,300.39,5.85,D
19.05349,99.78082,339.38,0.43,0.38,2023-03-29,0625,1,low,2.0NRT,302.17,6.37,D
19.01587,99.55336,333.92,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,304.72,2.31,D
13.82216,107.53303,340.01,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.35,9.4,D
19.01242,99.53261,339.15,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,304.51,6.49,D
13.79904,107.36652,346.96,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,300.55,10.37,D
18.72938,97.87568,332.86,0.53,0.42,2023-03-29,0625,1,low,2.0NRT,303.78,3.08,D
13.7984,107.36192,347.57,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.41,10.37,D
19.51968,102.733,341.28,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.56,6.7,D
13.64693,106.28825,340.88,0.44,0.39,2023-03-29,0622,1,nominal,2.0NRT,296.27,6.33,D
19.36954,101.74155,332.38,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,302.62,6.05,D
13.80652,107.36547,334.75,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,298.79,2.91,D
19.02532,99.58868,334.99,0.43,0.38,2023-03-29,0625,1,nominal,2.0NRT,305.9,3.78,D
13.19295,103.17776,332.43,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,298.03,3.27,D
19.02335,99.57683,336.66,0.44,0.38,2023-03-29,0625,1,nominal,2.0NRT,304.95,3.27,D
13.8154,107.40174,342.49,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,298.72,11.35,D
18.62867,97.28407,335.21,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,306.97,2.62,D
13.81476,107.39716,349.53,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,303.69,11.35,D
19.54039,102.84956,338.61,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,312.08,32.83,D
13.20922,103.26192,347.21,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,300.81,6.58,D
19.52243,102.72873,332.14,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,305.92,44.88,D
13.81914,107.40121,342.81,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,299.64,72.38,D
19.50611,102.61935,339.32,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,310.47,3.95,D
13.81252,107.39941,338.38,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.35,91.62,D
19.22533,100.79887,332.95,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,302.33,3.38,D
13.55892,105.5312,337.25,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,293.23,10.8,D
19.06102,99.78334,336.06,0.43,0.38,2023-03-29,0625,1,nominal,2.0NRT,301.19,4.01,D
13.22621,103.28059,342.63,0.38,0.36,2023-03-29,0622,1,nominal,2.0NRT,300.18,4.09,D
18.97513,99.26566,333.37,0.45,0.39,2023-03-29,0625,1,low,2.0NRT,303.31,4.4,D
12.67847,99.90101,330.58,0.5,0.41,2023-03-29,0622,1,low,2.0NRT,300.14,1.64,D
19.70725,103.97321,330.63,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,299.32,2.6,D
13.59231,105.742,349.07,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,299.17,10.83,D
19.52086,102.67288,348.16,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.52,4.63,D
19.51112,102.60754,331.7,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,306.66,2.59,D
13.59467,105.73374,337.88,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,299.94,6.36,D
19.50293,102.55285,334.38,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,305.79,9.68,D
13.57937,105.62584,344.93,0.42,0.37,2023-03-29,0622,1,nominal,2.0NRT,299.08,40.29,D
19.03183,99.5631,331.56,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,303.99,2.33,D
19.52415,102.67232,332.32,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,300.43,4.63,D
13.73542,106.71818,337,0.46,0.39,2023-03-29,0622,1,nominal,2.0NRT,291.79,8.35,D
13.59771,105.7056,330.06,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,295.1,2.83,D
13.59717,105.70174,339.12,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,295.81,2.83,D
13.84183,107.44708,339.48,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,305.35,61.47,D
13.60116,105.70509,336.64,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,293.99,4.94,D
19.49803,102.49775,335.37,0.38,0.36,2023-03-29,0625,1,low,2.0NRT,307.32,6.4,D
13.97458,108.42094,330.14,0.38,0.44,2023-03-29,0622,1,nominal,2.0NRT,297.49,1.47,D
19.38272,101.73938,333.32,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,301.75,2.9,D
13.84558,107.4465,338.3,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,300.31,61.47,D
18.61397,97.11016,336.03,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,309.97,4.86,D
13.83188,107.34486,335.99,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,303.5,6.14,D
13.59857,105.66222,337.14,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,299.33,3.94,D
19.51719,102.60288,337.56,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,308.53,11.07,D
18.72066,97.69088,330.99,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,305.24,3.68,D
13.26165,103.37961,335.05,0.38,0.36,2023-03-29,0622,1,nominal,2.0NRT,297.62,5.13,D
18.63433,97.20141,339.6,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,309.85,5.17,D
13.95747,108.25916,337.74,0.56,0.43,2023-03-29,0622,1,nominal,2.0NRT,300.9,7.47,D
19.53129,102.67486,331.28,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,300.11,2.83,D
13.72881,106.5639,334.45,0.46,0.39,2023-03-29,0622,1,nominal,2.0NRT,295.09,10.24,D
18.61325,97.05987,334.99,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,303.59,3.16,D
13.59379,105.60406,343.32,0.42,0.37,2023-03-29,0622,1,nominal,2.0NRT,297.57,6.93,D
18.9921,99.23663,332.92,0.45,0.39,2023-03-29,0625,1,low,2.0NRT,302.66,3.95,D
13.60325,105.6458,336.27,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,297.6,3.54,D
18.88905,98.62344,334.36,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,307.98,4.54,D
19.51122,102.49559,338.08,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.06,4.41,D
13.59722,105.60355,342.55,0.42,0.37,2023-03-29,0622,1,nominal,2.0NRT,297.21,6.93,D
13.55606,105.29276,335.83,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,296.69,3.52,D
18.89272,98.6229,337.73,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,307.83,4.54,D
13.86437,107.44386,337.65,0.51,0.41,2023-03-29,0622,1,nominal,2.0NRT,301.19,3.87,D
18.99198,99.23753,330.22,0.45,0.39,2023-03-29,0625,1,low,2.0NRT,302.08,4.4,D
13.61576,105.65961,336.08,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,298.25,4.89,D
18.88568,98.62547,338.23,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,307.46,4.42,D
19.49644,102.34869,336.68,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.36,4.58,D
13.62195,105.67833,343.76,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,301.83,8.63,D
19.25603,100.80469,338.23,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.2,4.32,D
13.6214,105.67448,332.73,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,297.8,8.63,D
18.88934,98.62492,336.76,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,307.39,4.42,D
13.7103,106.27563,331.12,0.44,0.39,2023-03-29,0622,1,nominal,2.0NRT,296.04,1.68,D
19.64778,103.35368,330.73,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,301.39,5.27,D
12.41815,98.09359,355.16,0.43,0.46,2023-03-29,0622,1,nominal,2.0NRT,296.43,9.55,D
19.25818,100.79664,336.49,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,307.17,14.09,D
19.04032,99.47834,348.53,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,301.37,10.31,D
13.25458,103.13507,337.78,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,297.43,3.92,D
19.03969,99.4746,340.81,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,302.3,10.31,D
13.63738,105.68787,339.21,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,297.01,4.45,D
18.89301,98.62439,334.26,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,306.89,3.55,D
13.6153,105.53445,334.33,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,295.64,3.32,D
18.55032,96.73617,336.84,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,304.97,4.14,D
13.77169,106.60922,336.94,0.46,0.39,2023-03-29,0622,1,nominal,2.0NRT,294.21,8.34,D
19.6511,103.35299,342.9,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,296.22,5.27,D
13.88112,107.37066,335.94,0.5,0.41,2023-03-29,0622,1,nominal,2.0NRT,302.03,3.26,D
19.26152,100.79604,346.29,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.28,14.09,D
13.76523,106.53717,343.65,0.45,0.39,2023-03-29,0622,1,nominal,2.0NRT,298.33,12.71,D
19.0432,99.47408,336.49,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,300.01,10.31,D
13.45158,104.34764,338.39,0.39,0.36,2023-03-29,0622,1,nominal,2.0NRT,299.98,5.03,D
18.61476,97.05934,336.06,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,304.44,3.61,D
19.65337,103.34505,346.32,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,315.03,43.19,D
13.76855,106.27967,330.17,0.44,0.39,2023-03-29,0622,1,nominal,2.0NRT,295.07,3.54,D
19.51125,102.35741,337.51,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.33,6.26,D
18.90631,98.63606,330.79,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,304.19,6.04,D
13.65867,105.52015,340.36,0.41,0.37,2023-03-29,0622,1,nominal,2.0NRT,298.76,7.21,D
18.90479,98.6273,335.61,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,306.13,3.27,D
13.88582,107.00124,331.87,0.48,0.4,2023-03-29,0622,1,nominal,2.0NRT,286.17,6.74,D
19.61646,103.04398,333.74,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.78,3.12,D
13.70159,105.64988,340.07,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,292.65,26.4,D
19.55429,102.62247,339.26,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.83,3.64,D
19.54723,102.57512,334.85,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,307.35,2.68,D
13.72336,105.75352,334.82,0.42,0.38,2023-03-29,0622,1,nominal,2.0NRT,295.29,4.72,D
19.51344,102.34959,337.6,0.38,0.36,2023-03-29,0625,1,low,2.0NRT,309.58,4.05,D
13.80807,106.25272,346.17,0.44,0.39,2023-03-29,0622,1,nominal,2.0NRT,299.75,23.72,D
